Day,Source,Account name,Campaign name,Ad Set Name,Ad name,Amount spent (USD),Impressions,Reach,Frequency,Link clicks,Registrations Completed,Adds to cart,Checkouts Initiated,Purchases,Purchases conversion value
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,0.0,0,,,0,0,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,1.329781,4070,,,11,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,14.581158,33860,,,84,0,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,13.325199,35387,,,61,2,0,1,1,2.14
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,4.858866,11918,,,37,0,0,0,0,0.0
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,6.00316,11038,,,18,4,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_BL_240924,REG_BL_KEY_OT_F1834_250613,QUIETLOVE_C_boy_250801,5.328047,8675,,,25,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,1.227308,3680,,,12,0,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,2.137484,4973,,,19,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,2.401832,7651,,,21,0,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,6.004788,18996,,,38,1,0,0,0,0.0
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,7.018844,21923,,,55,2,0,2,2,4.28
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,3.006985,4747,,,12,0,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,TSUGUMOMO_C_save_250728,3.747938,6976,,,20,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-25,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-26,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-27,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-28,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-29,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-30,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-31,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,11.262129,32525,,,97,1,0,0,0,0.0
2025-08-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,10.901107,28638,,,155,0,0,0,0,0.0
2025-08-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,8.452989,28385,,,153,1,0,0,0,0.0
2025-08-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,43.086484,148160,,,568,0,0,0,0,0.0
2025-08-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,21.169406,55653,,,198,0,0,0,0,0.0
2025-08-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,3.315469,5293,,,35,0,0,0,0,0.0
2025-08-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SOLDLADY_C_revenge_250729,0.0,0,,,0,0,0,0,0,0.0
2025-07-01,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-02,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-03,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-04,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-05,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-06,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-07,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-08,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-09,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-10,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-11,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-12,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-13,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-14,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-15,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-16,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-17,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-18,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-19,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-20,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-21,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-22,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-23,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
2025-07-24,X (Twitter),Etool Aishilun @manaboo_kr 2024/07 (T2863598),[Reg] NEW_F_240717,REG_Lead LAL_18-34_F,SKIPLOAFER_C_entrance_250717,0.0,0,,,0,0,0,0,0,0.0
